1228800
175398
55035
24070
20254
10459
3324
13833
11979
10755
15205
11142
8892
10342
8619
10641
10964
8865
7862
9719
8166
10290
8867
9261
9224
8936
7510
10463
9229
13802
7676
7756
9754
8812
7705
7385
7416
8895
10037
9502
7950
17841
7515
9190
8070
7236
7161
7937
6738
10333
9661
10107
8854
9638
11249
11297
9886
10235
9325
10475
11409
10683
10600
11938
10332
11732
10771
10616
10459
10912
10193
9626
10069
9743
8023
7644
9454
8849
8225
7471
7319
9156
8690
7988
6553
6750
5997
8019
7350
6125
5633
7039
7239
6768
6686
7185
6385
19137
25852
7531
6723
7044
6521
9682
9052
8335
7194
8567
8697
9449
8974
8725
8424
8532
9557
9206
9242
9917
9059
9006
23636
42945
12851
10926
10293
10554
10262
16297
18757
15917
9957
9458
9332
8857
8851
9006
10634
9993
9248
10249
9790
11047
10621
8891
9308
9291
10014
9780
9508
9695
10305
10008
10280
9861
9768
8839
9023
7958
10000
9454
9663
8208
8232
9632
9466
8465
8484
7677
8456
8988
8786
8112
8378
8103
9168
8791
9081
8922
9594
10205
12216
11904
11705
10494
20847
21578
13786
10720
11560
17315
11674
11339
10497
9605
10330
11561
10630
10136
9305
9831
10299
11530
10907
9517
9790
9419
9676
10297
9967
10070
10329
17628
10255
9951
10157
8932
9044
9137
9956
9592
8744
8112
8843
9046
8989
8013
8070
8069
8071
8745
8533
8620
8786
8123
9110
8716
9257
8931
9204
9272
14040
20375
12380
11090
10258
10938
10569
19249
11647
10791
10975
10599
10569
11370
12401
10898
11038
10577
11128
11113
10503
11465
11181
10822
11113
10560
9719
12429
11956
19523
9139
9800
11411
11042
8857
9287
9412
9794
9559
9400
9322
9612
15933
11268
29235
24694
21866
9850
9236
25375
24198
10458
8989
9180
10558
10439
9514
10031
8967
8418
8876
8698
8361
8858
7609
8231
7817
8147
7899
7698
8343
8203
8117
8032
7350
8626
9534
9568
8320
8392
8521
9357
9189
8055
7979
9168
7595
8825
8545
8367
8179
8819
8520
8424
8208
9093
8486
9451
28952
29122
8011
8503
7781
9173
8929
9104
8772
8706
8577
10655
10409
11148
9579
20854
10710
10667
10176
10027
8695
10080
23033
36151
11492
11147
11468
11544
11455
10765
11823
10831
11225
10911
11038
11500
11544
10802
12023
11547
11842
11271
11237
11651
11218
11550
11526
10514
25803
29575
29483
11680
16241
10625
12399
12078
11037
10375
11343
18582
12888
12461
11569
10912
11952
12696
12663
11750
12600
11456
11730
12918
12622
12266
11841
18473
13350
13065
12788
20896
11687
11635
12045
11948
11587
11725
11992
11989
11925
11158
12471
12232
11597
10998
10606
24388
23812
9864
11358
11061
10800
9706
10347
11676
11687
10619
23933
10337
11247
11220
10966
9843
9702
9639
11302
10837
9789
8707
9463
9423
11250
11004
9748
9083
9385
10465
10110
9359
9225
8605
9059
10937
10913
9648
9259
9497
10859
10580
10146
22515
10514
9663
13039
19285
13333
11874
9536
10198
9893
11227
16765
20136
9955
9674
10046
10703
9482
10153
10925
10715
16398
10191
10377
11534
11129
9327
9156
10243
9621
27985
26930
9216
9349
10902
10317
9847
9585
10047
10114
10785
11000
10777
10913
19993
10831
12540
12288
11175
11357
11560
10997
11487
11134
11791
10552
9784
10554
10297
10543
10748
9613
10607
16305
11674
10207
10980
10523
12559
12201
11859
22641
12101
12895
12474
10821
10739
10187
11616
11917
11822
10408
11024
11168
31523
30624
21208
11321
11864
11627
12786
12521
12470
12247
12285
13312
13031
12997
12985
13057
14262
14196
13894
13764
14010
13771
14326
14135
14420
14180
13865
13241
15352
15016
13622
12853
13417
13914
13729
13959
13210
13026
13154
